Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Square_cat,NEW_DistrictId,Pr_m2_Sq_Cat,Pr_m2_NEW_District
5774,25,1.0,45.366633005725205,20.85948114379319,8.0,7,14.0,1994,0.069753361,1,1,53,13670,4,1048.4495118550956,1,11,1,200946.22070993224,4.0,17438.0,3947.093031802654,4176.896771757996
9146,89,3.0,64.76099760976854,42.187179015278645,7.0,8,15.0,1977,0.0144231139999999,1,1,19,3806,4,212.31578947368422,0,3,1,351414.1253954241,6.0,12837.0,3250.5061484577827,5300.212413903018
2572,11,2.0,56.82785794654821,35.086787198380414,10.0,8,12.0,1980,0.225824954,0,1,41,6558,7,1548.0,3,2,1,220064.2872708676,5.0,24841.0,3964.6116567519857,4003.4128620045394
11989,62,3.0,104.44630608142543,14.510666738913493,1.0,12,15.0,2015,0.072157581,1,1,2,629,1,2300.0,0,0,0,223692.67248018712,9.0,44738.0,3121.3967471692,2526.9916795780678
9640,58,1.0,54.19866119642448,49.52728212633102,1.0,9,9.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,116091.3771969894,5.0,253973.0,3964.6116567519857,2412.7844568048054
3510,23,1.0,41.16066924304376,0.0,1.0,3,1.0,1977,0.014072961,1,1,2,475,0,0.0,0,0,1,91462.31224820076,3.0,3237.0,3871.202857989866,1959.2823986456071
194,23,1.0,40.08932201382589,0.0,15.0,19,17.0,2019,0.034656082,1,1,0,168,0,0.0,0,0,1,81258.05703492102,3.0,7971.0,3871.202857989866,2114.056421742034
9927,99,1.0,36.37621741727596,25.433332325491538,7.0,7,12.0,1974,0.033493708,1,1,66,10573,1,1322.0,3,8,1,152679.88542988888,2.0,33159.0,4395.3385468536935,3897.219050603629
83,22,2.0,60.80775300986804,34.457572974192146,7.0,5,5.0,1958,0.118537385,1,1,30,6207,1,1183.0,1,0,1,239854.9676695325,6.0,26078.0,3250.5061484577827,3392.3637797269257
4300,70,3.0,65.84121068234185,40.87159680434682,8.0,5,14.0,1996,0.002211665,1,1,39,7614,3,3300.0,1,5,0,340211.68415277504,6.0,1548.0,3250.5061484577827,4411.245760104013
14846,25,2.0,69.57372029152864,43.50156925076256,10.0,18,24.0,2018,0.069753361,1,1,53,13670,4,1048.4495118550956,1,11,1,290747.0254692588,6.0,17438.0,3250.5061484577827,4176.896771757996
11767,130,2.0,49.31179780281327,30.364022780470822,7.0,11,13.0,1971,0.341071945,1,1,27,5664,48,2300.0,3,11,1,259147.78088016223,4.0,443394.0,3947.093031802654,4599.017740301994
6993,23,2.0,62.16212366811661,60.95697634959871,0.0,7,25.0,1977,0.075778755,1,1,6,1437,3,0.0,0,2,1,166599.0519995093,6.0,17429.0,3250.5061484577827,2602.4226424886238
12656,63,2.0,48.41988890729608,43.406767615232205,1.0,5,5.0,1966,0.23861713,1,1,26,3889,6,705.0,3,6,1,248771.33123322495,4.0,150329.0,3947.093031802654,5433.899478400072
8358,49,1.0,42.40636359732615,19.982659483538068,8.0,15,17.0,2009,0.020741326,1,1,24,5613,5,1340.0,2,5,1,163893.69589990037,3.0,10163.0,3871.202857989866,4620.959916470659
13520,47,1.0,36.95082073991334,21.276792485719312,5.0,10,9.0,1978,0.101872465,1,1,23,4583,3,279.8775510204082,3,3,1,154167.81779217915,2.0,47880.0,4395.3385468536935,4325.525994627751
7816,94,3.0,61.61311357587521,38.034938558791374,8.0,4,14.0,1993,0.521867054,1,1,25,6149,0,747.232726429839,0,0,1,240912.1159992408,6.0,490555.0,3250.5061484577827,3602.467694603542
7060,27,1.0,38.65104258102571,58.226571639560746,1.0,7,17.0,1977,0.011654127,1,1,4,915,0,747.232726429839,0,0,1,103210.01032487284,2.0,3147.0,4395.3385468536935,2648.6473798578836
12339,23,1.0,47.48558464875349,0.0,0.0,5,3.0,1977,0.034656082,1,1,0,168,0,0.0,0,0,1,126602.6739815092,4.0,7971.0,3947.093031802654,2114.056421742034
6007,46,1.0,35.85673981614194,23.458853248295974,5.0,2,9.0,1966,0.188783766,1,1,31,6137,4,1308.84375,0,1,1,152489.15880857955,2.0,86841.0,4395.3385468536935,4474.468154332771
1310,34,1.0,42.60486165043739,23.113106959543494,8.0,12,17.0,1994,0.069753361,1,1,53,13670,4,1048.4495118550956,1,11,1,207554.1848609592,3.0,23716.0,3871.202857989866,4304.299309005946
5234,30,1.0,29.94769061103377,0.0,1.0,11,22.0,2018,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,99110.57738873512,1.0,23.0,4656.422116643622,2830.3641082540225
13720,87,3.0,64.59055945169311,41.90645670881319,8.0,5,9.0,1977,0.100455735,1,1,43,7227,0,810.0,1,6,0,232679.9738758738,6.0,87396.0,3250.5061484577827,4386.161311161783
13111,55,1.0,40.57075174829153,19.71960493777126,8.0,2,17.0,1992,0.041365446,1,1,31,5569,0,2078.0,1,4,1,149593.02384808127,3.0,22751.0,3871.202857989866,4138.75246669351
12253,31,2.0,60.14094518166426,32.07373346672243,8.0,7,16.0,2008,0.151346216,1,0,32,5889,10,830.0,4,1,1,354454.1245323875,6.0,46917.0,3250.5061484577827,5469.905130811093
13123,88,2.0,51.0578014674285,32.972932917714814,5.0,9,9.0,1976,0.127375905,1,1,43,8429,3,1386.762237929533,3,9,1,179789.28837320764,5.0,112091.0,3964.6116567519857,4424.291635018726
8094,6,3.0,79.86747667320513,75.08512538271577,1.0,3,17.0,2014,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,194756.02394527625,7.0,14592.0,3937.9920925770875,2861.079292929318
14816,18,3.0,67.94715140226394,42.5287828718086,8.0,7,14.0,1987,0.0,1,1,30,5562,0,747.232726429839,0,5,0,279943.9761286912,6.0,0.0,3250.5061484577827,4754.159505618782
14647,8,2.0,47.60345526431847,31.00527422864693,6.0,3,9.0,1970,0.458174486,1,0,26,4439,1,1130.0,1,5,1,168221.98334194729,4.0,36654.0,3947.093031802654,3932.80421086138
9117,29,2.0,42.827792773198375,31.81548021820789,5.0,4,5.0,1963,0.069660344,1,1,31,6119,4,1783.4,1,2,1,179174.43255580633,3.0,20201.0,3871.202857989866,4186.662748188239
11215,9,2.0,66.13119249512549,0.0,1.0,4,1.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,183251.3758863476,6.0,14538.0,3250.5061484577827,3076.0966187075064
14910,1,1.0,39.65927216404989,0.0,0.0,16,17.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,136537.14734829226,2.0,71.0,4395.3385468536935,3248.3320615462044
12850,6,2.0,65.3403746908068,0.0,1.0,14,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,166300.36507708114,6.0,14592.0,3250.5061484577827,2861.079292929318
1587,18,1.0,40.939589837952,21.01790309819356,10.0,9,22.0,1987,0.0,1,1,30,5562,0,747.232726429839,0,5,0,152594.13406974424,3.0,0.0,3871.202857989866,4754.159505618782
13043,84,1.0,39.62377956415092,20.557162973375743,9.0,12,12.0,1970,0.006076152,1,1,30,5285,0,645.0,6,6,1,160821.05077357093,2.0,5104.0,4395.3385468536935,4303.017309536017
121,7,3.0,77.19754535969174,46.19606193935181,9.0,3,16.0,2015,0.130617806,1,1,39,10418,9,900.0,1,9,1,129867.09921333824,7.0,9143.0,3937.9920925770875,4319.384733019739
9081,27,1.0,34.39647168425789,35.00543997977733,1.0,14,17.0,2016,0.011654127,1,1,4,915,0,747.232726429839,0,0,1,110728.58893763831,1.0,3147.0,4656.422116643622,2648.6473798578836
3290,6,2.0,64.41658607199116,0.0,1.0,12,1.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,176682.48706717737,6.0,14592.0,3250.5061484577827,2861.079292929318
14808,6,2.0,65.9866044696185,65.36229102151586,1.0,18,16.0,2014,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,192054.22959401092,6.0,14592.0,3250.5061484577827,2861.079292929318
16633,91,1.0,34.80768991998008,23.77869874064134,5.0,6,5.0,1964,0.000995363,1,1,42,7651,1,1322.0,1,5,1,153632.33849628115,1.0,906.0,4656.422116643622,3727.581104181859
1724,74,1.0,36.52326400090431,0.0,1.0,3,17.0,1977,0.075778755,1,1,6,1437,3,832.258064516129,0,2,1,127047.78755267592,2.0,56076.0,4395.3385468536935,3251.454783305461
10902,27,1.0,41.63755468326193,25.91957466621276,1.0,6,14.0,2009,0.2114012139999999,1,1,9,1892,0,747.232726429839,0,1,1,146369.75618599725,3.0,57078.0,3871.202857989866,2379.490995056565
6845,169,3.0,87.37112253569475,64.90520578982658,12.0,4,24.0,2020,0.178916796,1,1,18,3594,4,192.0,1,5,1,295304.0119744176,8.0,302369.0,3355.13466986327,4835.055351490335
9201,61,2.0,54.21965384212962,34.46204326010058,8.0,6,17.0,1996,0.300322518,1,1,52,10311,6,80.0,1,9,1,295824.3097168694,5.0,183197.0,3964.6116567519857,4544.969633241477
7575,84,2.0,48.20787807544281,32.2068167045635,5.0,5,5.0,1964,0.006076152,1,1,30,5285,0,645.0,6,6,1,182680.31013397957,4.0,5104.0,3947.093031802654,4303.017309536017
5189,47,1.0,42.22188941251804,19.83930744910873,8.0,8,19.0,2009,0.101872465,1,1,23,4583,3,279.8775510204082,3,3,1,176570.40527374484,3.0,47880.0,3871.202857989866,4325.525994627751
7314,30,2.0,64.22799243182216,30.139520031448814,1.0,6,12.0,2016,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,172406.99789855487,6.0,23.0,3250.5061484577827,2830.3641082540225
8091,2,1.0,40.65321188052612,19.57421784029874,7.0,9,17.0,2008,0.309479124,1,1,35,7715,4,990.0,0,6,1,194139.2465974751,3.0,6190.0,3871.202857989866,4489.7858750661635
14608,79,2.0,44.42919119141922,27.27538078625289,5.0,8,9.0,1975,0.307466659,1,0,30,5048,9,325.0,2,5,1,211091.5802077689,3.0,242899.0,3871.202857989866,4650.681451352285
15588,115,3.0,52.91503239498351,34.645697417346064,7.0,4,5.0,1960,0.341071945,1,1,27,5664,48,2300.0,3,11,1,229829.17408646943,5.0,392233.0,3964.6116567519857,4334.512603895867
3819,6,2.0,61.14390846282051,60.77162644559997,1.0,6,17.0,2017,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,174696.4003655779,6.0,14592.0,3250.5061484577827,2861.079292929318
9735,1,3.0,85.73091685442647,0.0,1.0,22,20.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,296595.17888768075,8.0,71.0,3355.13466986327,3248.3320615462044
6755,3,2.0,46.56524726391233,29.63115201199571,5.0,11,6.0,1971,0.050900058,1,1,43,10621,1,30.0,2,3,1,167290.46926342224,4.0,1527.0,3947.093031802654,3658.820188693966
4078,26,2.0,40.3871063821564,26.89137415709494,5.0,10,12.0,1967,0.0,1,1,36,6714,2,2672.0,0,2,1,175765.29667114967,3.0,0.0,3871.202857989866,4754.159505618782
3256,74,2.0,72.53034590803834,0.0,1.0,8,1.0,1977,0.075778755,1,1,6,1437,3,832.258064516129,0,2,1,235829.14013749096,7.0,56076.0,3937.9920925770875,3251.454783305461
7136,7,2.0,46.902644105940816,31.59281905257517,5.0,5,9.0,1968,0.130617806,1,1,39,10418,9,900.0,1,9,1,195114.1734728921,4.0,9143.0,3947.093031802654,4319.384733019739
207,27,1.0,41.33773335145703,21.674171241052694,10.0,15,17.0,2017,0.011654127,1,1,4,915,0,747.232726429839,0,0,1,119443.81491869116,3.0,3147.0,3871.202857989866,2648.6473798578836
15931,1,2.0,77.33027927597504,0.0,0.0,1,0.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,182657.61838580103,7.0,71.0,3937.9920925770875,3248.3320615462044
8332,62,1.0,44.72957379190902,19.576604006070102,11.0,5,9.0,2016,0.072157581,1,1,2,629,1,2300.0,0,0,0,135629.58468883677,3.0,44738.0,3871.202857989866,2526.9916795780678
236,86,1.0,37.753972180262565,21.04212620052924,9.0,11,12.0,1974,0.161975568,1,0,31,7010,5,4508.0,3,7,1,176915.24958902277,2.0,139299.0,4395.3385468536935,4878.1487164309465
9288,1,2.0,65.22324588568385,0.0,1.0,2,17.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,197724.4371297783,6.0,71.0,3250.5061484577827,3248.3320615462044
3165,47,3.0,81.98792014211507,48.93855497047869,10.0,5,16.0,1980,0.101872465,1,1,23,4583,3,279.8775510204082,3,3,1,351841.9945451617,8.0,47880.0,3355.13466986327,4325.525994627751
7528,30,1.0,42.32795996404025,40.85373182819546,1.0,4,4.0,2014,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,73487.11685239797,3.0,23.0,3871.202857989866,2830.3641082540225
13606,139,3.0,54.04726591575273,34.867466963142164,6.0,2,9.0,1969,0.1220903469999999,1,1,29,6566,7,1894.0,4,0,1,204632.6397471225,5.0,169706.0,3964.6116567519857,4433.1305897966495
9374,21,2.0,45.76936645616951,34.09830573032253,5.0,4,5.0,1963,0.034331497,1,1,25,5487,3,247.55769230769232,0,4,1,175243.0892893726,4.0,7210.0,3947.093031802654,4204.950884109487
5642,1,2.0,63.70476341302082,62.58817952695967,0.0,6,20.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,192913.79872464476,6.0,71.0,3250.5061484577827,3248.3320615462044
4557,27,2.0,61.106330451748455,57.79454181701342,7.0,11,17.0,1977,0.2114012139999999,1,1,9,1892,0,747.232726429839,0,1,1,135213.80573622225,6.0,57078.0,3250.5061484577827,2379.490995056565
14148,52,3.0,80.87626456404097,54.26771133012096,10.0,6,17.0,2009,0.371148999,1,1,34,7065,1,750.0,2,5,1,339930.9525883588,8.0,192997.0,3355.13466986327,2938.048239111628
9681,143,2.0,42.40495812493605,32.709577648755555,5.0,3,9.0,1969,0.049863387,1,1,18,3746,9,75.0,3,1,1,227464.0706605804,3.0,71305.0,3871.202857989866,5507.426180516124
6278,73,2.0,43.706901764033226,25.58867386123815,6.0,9,12.0,1964,0.042031587,1,1,37,6856,84,1940.0,2,5,1,271737.09522153187,3.0,30683.0,3871.202857989866,7579.190261459667
5899,30,2.0,58.46078811148518,0.0,1.0,18,17.0,2017,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,138026.73540626589,5.0,23.0,3964.6116567519857,2830.3641082540225
3076,27,1.0,41.024030842819805,18.786663584890867,7.0,13,16.0,2014,0.2114012139999999,1,1,9,1892,0,747.232726429839,0,1,1,79417.5721867217,3.0,57078.0,3871.202857989866,2379.490995056565
11085,11,2.0,49.42942699195748,28.817945633341157,5.0,4,12.0,1970,0.038692987,1,1,28,6533,1,1015.0,2,5,1,232539.20277066223,4.0,4256.0,3947.093031802654,4394.756922854938
8657,201,2.0,41.56842513775833,28.916641187213283,5.0,8,9.0,1969,0.081943463,1,1,20,2738,20,1048.4495118550956,1,4,1,349075.0919198409,3.0,164706.0,3871.202857989866,8397.602044412346
16121,78,2.0,58.97599405993604,29.52878394415852,8.0,17,25.0,2012,0.0922906419999999,1,1,21,4346,2,165.0,1,2,1,314720.37043721345,5.0,71987.0,3964.6116567519857,4485.797549498643
1498,45,3.0,83.51510281324484,0.0,0.0,11,0.0,1977,0.195781053,1,1,23,5212,6,1386.762237929533,3,2,1,429445.7117521217,8.0,88101.0,3355.13466986327,5364.023164842658
12956,46,1.0,34.81773152982287,23.848500779807814,5.0,2,9.0,1969,0.188783766,1,1,31,6137,4,1308.84375,0,1,1,151320.65670666035,1.0,86841.0,4656.422116643622,4474.468154332771
5576,121,1.0,37.21046684363806,20.178143061521897,7.0,5,5.0,1959,0.049863387,1,1,18,3746,9,75.0,3,1,1,173909.81169825763,2.0,60335.0,4395.3385468536935,4673.679919927995
16245,28,3.0,72.1569249799474,46.92894525163812,7.0,13,16.0,1991,0.118537385,1,1,30,6207,1,1183.0,1,0,1,310453.2185823932,7.0,33190.0,3937.9920925770875,4333.523761119305
7212,165,3.0,60.83357741206886,43.90689983639742,5.0,2,5.0,1961,0.020741326,1,1,24,5613,5,1340.0,2,5,1,249831.9953353821,6.0,34223.0,3250.5061484577827,4302.87507258446
16359,6,2.0,54.11383746477773,0.0,9.0,3,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,150495.6544624018,5.0,14592.0,3964.6116567519857,2861.079292929318
5594,23,3.0,105.47925641023848,0.0,1.0,16,25.0,1977,0.075778755,1,1,6,1437,3,0.0,0,2,1,245260.2310071209,9.0,17429.0,3121.3967471692,2602.4226424886238
2958,163,2.0,40.2712353178088,29.68192961222222,5.0,5,5.0,1964,0.007658515,1,1,35,7077,56,2301.0,3,19,1,197635.33616778665,3.0,12483.0,3871.202857989866,5418.77986079826
9530,190,3.0,58.709334794906056,37.330242630979335,6.0,5,9.0,1964,0.0,1,1,30,7538,87,4702.0,5,5,1,507552.2469965477,5.0,0.0,3964.6116567519857,4754.159505618782
12673,27,1.0,47.54733001493102,21.086232389618058,1.0,10,1.0,2014,0.017647053,1,1,2,469,0,747.232726429839,0,0,1,126993.2235588074,4.0,4765.0,3947.093031802654,2846.4666045253025
7613,193,3.0,74.16073010305314,50.4949939512466,8.0,5,5.0,1960,0.319809354,1,1,25,4756,16,2857.0,5,8,1,350956.5088219597,7.0,617232.0,3937.9920925770875,3932.4056330031026
16345,21,3.0,61.83379059254563,47.09968690694413,5.0,5,5.0,1964,0.194489265,1,1,47,8004,3,125.0,3,5,1,216075.69775454677,6.0,40843.0,3250.5061484577827,3918.343058474162
6649,27,1.0,33.29952690961365,20.74243144932301,6.0,5,3.0,1963,0.07542368,1,1,11,3097,0,747.232726429839,0,0,1,104457.85090657386,1.0,20364.0,4656.422116643622,2697.325274395308
2817,58,2.0,51.99379978491047,30.902830130537676,6.0,8,9.0,1968,0.31019913,1,1,11,2748,1,999.11875,0,0,1,168086.30492747657,5.0,179915.0,3964.6116567519857,3514.8590084645934
14261,174,3.0,65.81275713805945,48.98872572344492,6.0,5,7.0,1935,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,421851.9536386703,6.0,136.0,3250.5061484577827,6409.881183882414
5998,19,1.0,32.73619593288002,21.086196422986344,5.0,6,5.0,1965,0.309479124,1,1,35,7715,4,990.0,0,6,1,156073.86926708193,1.0,58801.0,4656.422116643622,4234.260711087292
9925,62,1.0,42.805164205279326,0.0,0.0,14,0.0,1977,0.072157581,1,1,2,629,1,2300.0,0,0,0,128889.5934059398,3.0,44738.0,3871.202857989866,2526.9916795780678
12022,101,3.0,91.65305336140958,50.809417632167474,16.0,4,5.0,1967,0.225824954,0,1,41,6558,7,1548.0,3,2,1,313497.4662688632,8.0,228083.0,3355.13466986327,4129.450528481845
6881,23,3.0,74.72235535336034,74.46996459936197,0.0,12,17.0,1977,0.075778755,1,1,6,1437,3,0.0,0,2,1,193226.2301301532,7.0,17429.0,3937.9920925770875,2602.4226424886238
11719,124,2.0,58.50534766277417,31.42849076828803,7.0,9,10.0,1958,0.16909109,1,1,19,3856,10,1812.4545454545455,2,5,1,325854.2628098112,5.0,209673.0,3964.6116567519857,5344.0432263738885
499,48,3.0,86.73028963272111,0.0,15.0,24,25.0,2014,0.041124634,1,1,46,9515,5,2620.0,1,10,1,466573.1633051161,8.0,19740.0,3355.13466986327,5119.0100777484
2748,143,3.0,46.38820268758637,29.716006639358632,5.0,3,5.0,1962,0.049863387,1,1,18,3746,9,75.0,3,1,1,255479.6019487016,4.0,71305.0,3947.093031802654,5507.426180516124
13998,12,1.0,34.72744396438949,18.817811041561125,5.0,2,9.0,1983,0.090799103,1,1,74,19083,2,1672.6610549943875,5,15,1,134351.1578685551,1.0,10896.0,4656.422116643622,4162.240019985806
12439,61,1.0,36.21850767662523,20.69099444873348,6.0,4,9.0,1976,0.300322518,1,1,52,10311,6,80.0,1,9,1,201112.57222790623,2.0,183197.0,4395.3385468536935,4544.969633241477
11828,27,1.0,52.53936534973849,0.0,0.0,11,0.0,1977,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,140577.2043323857,5.0,19483.0,3964.6116567519857,2943.6087335948523
3569,3,1.0,55.96492524415377,22.27949610047034,14.0,4,22.0,2015,0.050900058,1,1,43,10621,1,30.0,2,3,1,133042.26580430497,5.0,1527.0,3964.6116567519857,3658.820188693966
15152,9,1.0,45.822778679623255,0.0,1.0,14,18.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,130517.96198400923,4.0,14538.0,3947.093031802654,3076.0966187075064
2470,6,1.0,43.31202468241167,14.044931508597244,1.0,11,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,128588.7413213341,3.0,14592.0,3871.202857989866,2861.079292929318
5761,9,1.0,39.38143726379418,21.176848270071662,8.0,3,17.0,1992,0.069753361,1,1,53,13670,4,30.0,1,11,1,177158.78298079313,2.0,6278.0,4395.3385468536935,4410.425852367925
9006,9,2.0,54.561843257703,31.646775955312894,8.0,10,14.0,1990,0.161531741,1,1,25,5648,1,30.0,2,4,1,167968.00588417897,5.0,14538.0,3964.6116567519857,3076.0966187075064
12387,9,3.0,73.94854057491447,47.44544615195562,10.0,14,19.0,1994,0.069753361,1,1,53,13670,4,30.0,1,11,1,310386.07458620524,7.0,6278.0,3937.9920925770875,4410.425852367925
970,129,2.0,48.60721742620991,32.92446069365308,6.0,8,9.0,1969,0.020741326,1,1,24,5613,5,1340.0,2,5,1,242651.6220066125,4.0,26756.0,3947.093031802654,4681.505010494127
8106,6,1.0,38.23733764048282,0.0,1.0,10,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,125266.2514987378,2.0,14592.0,4395.3385468536935,2861.079292929318
4472,23,2.0,61.14819683647452,60.621208136441176,0.0,4,25.0,1977,0.075778755,1,1,6,1437,3,0.0,0,2,1,150913.2859944751,6.0,17429.0,3250.5061484577827,2602.4226424886238
11638,27,2.0,63.90599475510599,60.18375831718718,1.0,12,1.0,1977,0.017647053,1,1,2,469,0,747.232726429839,0,0,1,179706.20039874586,6.0,4765.0,3250.5061484577827,2846.4666045253025
6974,156,2.0,56.781546222877,32.89410131879145,9.0,14,17.0,2006,0.007658515,1,1,35,7077,56,2301.0,3,19,1,344513.11912069767,5.0,11947.0,3964.6116567519857,6285.4500833750635
4292,11,2.0,47.29718776689858,32.180327839811746,6.0,6,9.0,1972,0.0001696759999999,1,1,36,5992,0,1298.6166666666666,1,1,1,206143.3803986934,4.0,19.0,3947.093031802654,4118.9776059172045
5487,94,3.0,51.35493429932828,36.53845329950762,5.0,1,9.0,1973,0.127375905,1,1,43,8429,3,1386.762237929533,3,9,1,182236.04875881964,5.0,119733.0,3964.6116567519857,4320.577742976186
15131,27,2.0,60.29935629294606,0.0,0.0,5,0.0,1977,0.072157581,1,1,2,629,1,747.232726429839,0,0,0,192309.2741396943,6.0,19483.0,3250.5061484577827,2943.6087335948523
14539,27,1.0,41.290870404778175,0.0,1.0,17,1.0,1977,0.2114012139999999,1,1,9,1892,0,747.232726429839,0,1,1,113977.71885396462,3.0,57078.0,3871.202857989866,2379.490995056565
12060,74,1.0,53.03629051142399,24.20011552507672,13.0,13,17.0,2015,0.075778755,1,1,6,1437,3,832.258064516129,0,2,1,167395.11080638276,5.0,56076.0,3964.6116567519857,3251.454783305461
9447,48,3.0,83.67255865411387,79.33733564369172,1.0,5,12.0,2016,0.041124634,1,1,46,9515,5,2620.0,1,10,1,422486.8769850212,8.0,19740.0,3355.13466986327,5119.0100777484
2304,94,1.0,35.56239379861245,17.52672637150672,7.0,8,9.0,1972,0.282797669,1,1,33,8667,2,747.232726429839,0,6,1,170703.86725876504,2.0,265830.0,4395.3385468536935,4465.141127640754
4208,129,3.0,82.00237407796448,57.36124182159909,8.0,7,8.0,1959,0.020741326,1,1,24,5613,5,1340.0,2,5,1,474624.2255036715,8.0,26756.0,3355.13466986327,4681.505010494127
7414,9,2.0,50.030808425200185,31.24339425872816,8.0,21,14.0,1996,0.069753361,1,1,53,13670,4,30.0,1,11,1,261106.0828553128,5.0,6278.0,3964.6116567519857,4410.425852367925
11723,62,1.0,46.771683348823686,0.0,1.0,7,17.0,1977,0.072157581,1,1,2,629,1,2300.0,0,0,0,123291.31447200965,4.0,44738.0,3947.093031802654,2526.9916795780678
14138,27,2.0,54.71951549844467,0.0,1.0,19,7.0,1977,0.011654127,1,1,4,915,0,747.232726429839,0,0,1,142967.7707306639,5.0,3147.0,3964.6116567519857,2648.6473798578836
1300,23,1.0,28.82756517781012,28.44431512593368,10.0,8,17.0,2016,0.034656082,1,1,0,168,0,0.0,0,0,1,73162.63607939101,1.0,7971.0,4656.422116643622,2114.056421742034
13294,25,3.0,86.88267298393788,0.0,1.0,6,25.0,2016,0.069753361,1,1,53,13670,4,1048.4495118550956,1,11,1,279451.6898296817,8.0,17438.0,3355.13466986327,4176.896771757996
10225,77,1.0,39.35194491828455,21.248934505404232,6.0,12,12.0,1977,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,172895.1067500702,2.0,54.0,4395.3385468536935,4403.4101164997355
8399,10,1.0,33.954694792971615,19.48821378323765,6.0,3,9.0,1972,0.089039719,1,1,33,7976,5,747.232726429839,0,11,1,157626.75948556917,1.0,8904.0,4656.422116643622,4551.853916834689
10300,6,2.0,61.434846218663694,0.0,1.0,16,25.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,179856.18148373772,6.0,14592.0,3250.5061484577827,2861.079292929318
13574,48,2.0,45.381466659102266,30.992105745348866,6.0,8,9.0,1979,0.041124634,1,1,46,9515,5,2620.0,1,10,1,243148.55510723256,4.0,19740.0,3947.093031802654,5119.0100777484
11097,62,2.0,51.85320375155798,31.814427805679564,7.0,12,12.0,1973,0.002211665,1,1,39,7614,3,2300.0,1,5,0,216436.11398755712,5.0,1371.0,3964.6116567519857,4481.503795315964
5186,31,3.0,62.92176237684942,45.12273482015453,6.0,10,9.0,1977,0.151346216,1,0,32,5889,10,830.0,4,1,1,264686.6122966812,6.0,46917.0,3250.5061484577827,5469.905130811093
16562,6,1.0,49.07354847764736,0.0,1.0,14,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,155518.22336448435,4.0,14592.0,3947.093031802654,2861.079292929318
7569,60,3.0,59.46245095138302,42.27622389067263,8.0,8,12.0,1974,0.21843974,1,1,21,4472,6,1450.0,4,7,0,440809.0742792882,5.0,131064.0,3964.6116567519857,5926.907690004501
1087,47,1.0,44.650885916614726,23.416745286906465,8.0,12,12.0,1978,0.101872465,1,1,23,4583,3,279.8775510204082,3,3,1,182353.07202887489,3.0,47880.0,3871.202857989866,4325.525994627751
10461,125,2.0,47.1940637900368,33.17113676273799,5.0,3,5.0,1965,0.040242764,1,1,25,3478,11,2729.0,3,1,1,176696.19158421815,4.0,50303.0,3947.093031802654,4741.354395124577
1250,53,2.0,56.290825456297135,51.42822023945888,1.0,2,19.0,1977,0.049637257,1,1,34,7759,0,229.0,1,3,1,294282.7213754084,5.0,26308.0,3964.6116567519857,4824.286426766954
9744,1,1.0,46.9466686263184,44.31221796441482,1.0,18,24.0,1977,0.0071223169999999,1,1,1,264,0,228.7719298245614,0,1,1,158512.55725621647,4.0,71.0,3947.093031802654,3248.3320615462044
3915,29,3.0,85.43897814984159,56.91634572306129,7.0,6,5.0,1956,0.069660344,1,1,31,6119,4,1783.4,1,2,1,334184.36178299034,8.0,20201.0,3355.13466986327,4186.662748188239
16323,6,3.0,79.57665010385006,0.0,1.0,13,17.0,1977,0.2432045189999999,1,1,5,1564,0,540.0,0,0,1,220188.6397558936,7.0,14592.0,3937.9920925770875,2861.079292929318
